recordKey,jsonIndex,id,articleId,publishedAt,publishedDisplay,sourceName,sourceHost,title,storyId,storyTitle,targetKeys,label,sentiment_score,confidence,reason,model,date,month,publishedAtSort,cluster
a-3710,77,a-3710,3710,2026-05-01 02:05:41+00:00,01/05/2026 02:05 UTC,Tempo Real RJ,temporealrj.com,"Big Brother em Copacabana: governo do estado contrata IA e reconhecimento facial para o show da Shakira por R$ 15,9 milhões",2167,Governo do Estado estreia viaturas com câmeras e reconhecimento facial para o Réveillon,seguranca,neutro,0.0,0.7,"A notícia relata a contratação de tecnologia para segurança em um evento específico, mas não fornece uma avaliação clara sobre a eficácia ou a percepção pública do programa Segurança Presente em geral.",gpt-4o-mini,2026-05-01,2026-05,2026-05-01 02:05:41+00:00,9
a-1822,116,a-1822,1822,2026-05-01 09:26:32+00:00,01/05/2026 09:26 UTC,Tribuna da Serra,tribunadaserra.com.br,"Novo secretário de Fazenda do Rio, Guilherme Mercês mira sonegadores e promete reduzir gastos no Governo do Rio",1249,"Novo secretário de Fazenda do Rio, Guilherme Mercês mira sonegadores e promete reduzir gastos no Governo do Rio",seguranca_presente,n/a,,0.9,"A notícia não menciona diretamente o programa Segurança Presente, focando em outras ações do novo secretário de Fazenda.",gpt-4o-mini,2026-05-01,2026-05,2026-05-01 09:26:32+00:00,8
a-1695,68,a-1695,1695,2026-05-01 10:42:44+00:00,01/05/2026 10:42 UTC,Agenda do Poder,agendadopoder.com.br,Couto transfere Segurança Presente e Barricada Zero para a PM,751,Governo do RJ determina transferência de Segurança Presente e Barricada Zero para a Polícia Militar,seguranca; seguranca_presente,neutro,0.0,0.7,"A notícia apresenta informações sobre a transferência do programa Segurança Presente para a Polícia Militar, mas não fornece uma avaliação clara da eficácia ou da percepção pública sobre essa mudança, limitando-se a descrever a reestruturação administrativa.",gpt-4o-mini,2026-05-01,2026-05,2026-05-01 10:42:44+00:00,8
a-1130,66,a-1130,1130,2026-05-01 13:08:45+00:00,01/05/2026 13:08 UTC,Diario do Rio,diariodorio.com,Ricardo Couto transfere Segurança Presente e Barricada Zero para a Polícia Militar,751,Governo do RJ determina transferência de Segurança Presente e Barricada Zero para a Polícia Militar,seguranca; seguranca_presente,neutro,0.0,0.7,"A notícia apresenta informações sobre a reorganização administrativa do programa Segurança Presente e sua transferência para a Polícia Militar, sem expressar opiniões ou avaliações que indiquem uma percepção pública claramente positiva ou negativa.",gpt-4o-mini,2026-05-01,2026-05,2026-05-01 13:08:45+00:00,8
a-1694,65,a-1694,1694,2026-05-01 13:14:54+00:00,01/05/2026 13:14 UTC,Agenda do Poder,agendadopoder.com.br,Paes chama transferência do Segurança Presente para a PM de ‘golaço’; vídeo,751,Governo do RJ determina transferência de Segurança Presente e Barricada Zero para a Polícia Militar,programa_seguranca_presente; seguranca; seguranca_presente,positivo,1.0,0.9,"A declaração do ex-prefeito Eduardo Paes sobre a transferência do programa Segurança Presente para a Polícia Militar é altamente positiva, sendo descrita como um 'golaço' e representando o fim da politização na segurança pública. Ele elogia a decisão e enfatiza a importância de um comando técnico na segurança, o que sugere uma percepção pública favorável ao programa após a mudança.",gpt-4o-mini,2026-05-01,2026-05,2026-05-01 13:14:54+00:00,8
a-1578,115,a-1578,1578,2026-05-01 20:16:46+00:00,01/05/2026 20:16 UTC,Tempo Real RJ,temporealrj.com,"Victor dos Santos, secretário nomeado por Castro, diz que o Segurança Presente agora ‘está nas mãos de quem deveria estar’",1104,"Victor dos Santos, secretário nomeado por Castro, diz que o Segurança Presente agora ‘está nas mãos de quem deveria estar’",programa_seguranca_presente; seguranca; seguranca_presente,positivo,1.0,0.8,"A declaração do secretário Victor dos Santos sugere uma visão otimista sobre a transferência do programa Segurança Presente para a Polícia Militar, destacando que agora está 'nas mãos de quem deveria estar' e que isso trará maior eficiência. A nota do governo também enfatiza a preservação da essência do programa e a busca por melhorias, o que contribui para uma percepção positiva.",gpt-4o-mini,2026-05-01,2026-05,2026-05-01 20:16:46+00:00,7
a-1129,97,a-1129,1129,2026-05-01 21:12:34+00:00,01/05/2026 21:12 UTC,Diario do Rio,diariodorio.com,"Segurança Presente está nas mãos de quem deveria estar, afirma secretário nomeado por Castro",774,Segurança Presente diminui número de PMs em unidades para expandir áreas,seguranca; seguranca_presente,positivo,1.0,0.8,"A notícia retrata a transferência do programa Segurança Presente para a Polícia Militar como uma decisão positiva, destacando a defesa do secretário de Segurança Pública sobre a eficiência e a expertise da nova gestão, além de enfatizar que a essência do programa será mantida.",gpt-4o-mini,2026-05-01,2026-05,2026-05-01 21:12:34+00:00,8
a-1821,114,a-1821,1821,2026-05-01 21:28:36+00:00,01/05/2026 21:28 UTC,Tribuna da Serra,tribunadaserra.com.br,"Segurança Presente “está nas mãos de quem deveria estar”, diz Victor dos Santos, nomeado por Claudio Castro",1248,"Segurança Presente “está nas mãos de quem deveria estar”, diz Victor dos Santos, nomeado por Claudio Castro",seguranca; seguranca_presente,positivo,1.0,0.8,"A notícia apresenta a transferência do programa Segurança Presente para a Polícia Militar como uma medida estratégica que visa aumentar a eficiência e a produtividade, com a defesa do governo e do novo secretário de Segurança Pública, indicando uma percepção favorável sobre a mudança.",gpt-4o-mini,2026-05-01,2026-05,2026-05-01 21:28:36+00:00,8
a-1693,79,a-1693,1693,2026-05-01 22:58:00+00:00,01/05/2026 22:58 UTC,Agenda do Poder,agendadopoder.com.br,"‘O Segurança Presente está na mão de quem deveria estar’: Victor Santos, nomeado por Castro, elogia decisão de Ricardo Couto; vídeo",1173,Segurança Presente: Castro critica decisão de Ricardo Couto e fala em risco ao programa,seguranca; seguranca_presente,positivo,1.0,0.85,"A notícia retrata elogios à transferência do programa Segurança Presente para a Polícia Militar, destacando que a decisão foi técnica e trará mais eficiência, o que é visto de forma positiva por autoridades mencionadas.",gpt-4o-mini,2026-05-01,2026-05,2026-05-01 22:58:00+00:00,8
a-1820,64,a-1820,1820,2026-05-02 00:31:57+00:00,02/05/2026 00:31 UTC,Tribuna da Serra,tribunadaserra.com.br,Ricardo Couto transfere Segurança Presente e Barricada Zero para a Polícia Militar,751,Governo do RJ determina transferência de Segurança Presente e Barricada Zero para a Polícia Militar,seguranca; seguranca_presente,neutro,0.0,0.7,"A notícia apresenta informações sobre a transferência do programa Segurança Presente e da Operação Barricada Zero para a Polícia Militar, sem expressar opiniões ou sentimentos positivos ou negativos em relação a essa mudança. A ênfase está na reorganização administrativa e na continuidade das operações, o que sugere uma abordagem neutra.",gpt-4o-mini,2026-05-02,2026-05,2026-05-02 00:31:57+00:00,8
a-1577,112,a-1577,1577,2026-05-02 23:34:35+00:00,02/05/2026 23:34 UTC,Tempo Real RJ,temporealrj.com,Pórticos com detectores de metal para o show da Shakira não funcionam; mega esquema de segurança inteligente custou R$ 15 milhões,1103,Pórticos com detectores de metal para o show da Shakira não funcionam; mega esquema de segurança inteligente custou R$ 15 milhões,seguranca,negativo,-1.0,0.85,"A notícia destaca falhas no sistema de segurança, como os pórticos de detectores de metal que não funcionaram, o que gera uma percepção negativa sobre a eficácia do programa Segurança Presente e a gestão do evento.",gpt-4o-mini,2026-05-02,2026-05,2026-05-02 23:34:35+00:00,9
a-1576,111,a-1576,1576,2026-05-03 11:00:00+00:00,03/05/2026 11:00 UTC,Tempo Real RJ,temporealrj.com,"Segurança presente: de escala fantasma a fraudes no cumprimento de metas, os primeiros resultados das auditorias",1102,"Segurança presente: de escala fantasma a fraudes no cumprimento de metas, os primeiros resultados das auditorias",seguranca; seguranca_presente,muito negativo,-2.0,0.9,"A notícia destaca uma série de irregularidades, fraudes e problemas de gestão no programa Segurança Presente, o que gera uma percepção pública extremamente negativa sobre sua eficácia e integridade.",gpt-4o-mini,2026-05-03,2026-05,2026-05-03 11:00:00+00:00,7
a-1128,106,a-1128,1128,2026-05-03 12:38:12+00:00,03/05/2026 12:38 UTC,Diario do Rio,diariodorio.com,Auditorias apontam escalas fantasmas e metas fraudadas no Segurança Presente,785,Auditorias apontam escalas fantasmas e metas fraudadas no Segurança Presente,seguranca; seguranca_presente,muito negativo,-2.0,0.9,"A notícia destaca irregularidades graves, como escalas fantasmas e fraudes, que comprometem a credibilidade do programa Segurança Presente, além de implicações de uso clientelista e manipulação de dados.",gpt-4o-mini,2026-05-03,2026-05,2026-05-03 12:38:12+00:00,8
a-3079,110,a-3079,3079,2026-05-03 12:45:27+00:00,03/05/2026 12:45 UTC,Tempo Real RJ,temporealrj.com,Deputado Max Lemos é alvo de ataque a tiros em Duque de Caxias,2309,Deputado Max Lemos é alvo de ataque a tiros em Duque de Caxias,crime; roubo; seguranca; seguranca_presente; violencia,muito negativo,-2.0,0.9,"A notícia retrata um ataque a tiros contra um deputado, o que indica um ambiente de violência e insegurança, especialmente em relação à atuação política e ao combate ao crime organizado. A menção a outros episódios de violência contra políticos na mesma região reforça a percepção negativa sobre a segurança pública.",gpt-4o-mini,2026-05-03,2026-05,2026-05-03 12:45:27+00:00,2
a-1819,105,a-1819,1819,2026-05-03 15:49:50+00:00,03/05/2026 15:49 UTC,Tribuna da Serra,tribunadaserra.com.br,Auditorias apontam escalas fantasmas e metas fraudadas no Segurança Presente,785,Auditorias apontam escalas fantasmas e metas fraudadas no Segurança Presente,seguranca; seguranca_presente,muito negativo,-2.0,0.95,"A notícia relata irregularidades graves, como escalas fantasmas e fraudes, que comprometem a credibilidade do programa Segurança Presente, gerando uma percepção pública extremamente negativa.",gpt-4o-mini,2026-05-03,2026-05,2026-05-03 15:49:50+00:00,8
a-1127,104,a-1127,1127,2026-05-04 16:48:58+00:00,04/05/2026 16:48 UTC,Diario do Rio,diariodorio.com,Estado aponta queda de mais de 50% nas ocorrências em show de Shakira na comparação com Gaga,784,Estado aponta queda de mais de 50% nas ocorrências em show de Shakira na comparação com Gaga,ordem_publica; seguranca; seguranca_presente,positivo,1.0,0.9,"A notícia destaca uma redução significativa nas ocorrências de segurança durante o show da Shakira em comparação com eventos anteriores, o que é considerado um saldo positivo pelas autoridades. Além disso, o evento foi bem-sucedido em termos de segurança, com a operação sendo elogiada.",gpt-4o-mini,2026-05-04,2026-05,2026-05-04 16:48:58+00:00,9
a-1575,103,a-1575,1575,2026-05-04 17:25:14+00:00,04/05/2026 17:25 UTC,Tempo Real RJ,temporealrj.com,Show de Shakira registra queda de 52% no número de ocorrências de segurança em comparação à última edição do evento,1101,Show de Shakira registra queda de 52% no número de ocorrências de segurança em comparação à última edição do evento,seguranca,positivo,1.0,0.9,"A notícia destaca uma queda significativa nas ocorrências de segurança durante o show da Shakira, o que indica uma melhoria na segurança pública. O secretário de Segurança Pública também elogia a operação, reforçando a percepção positiva sobre a eficácia do programa Segurança Presente.",gpt-4o-mini,2026-05-04,2026-05,2026-05-04 17:25:14+00:00,9
a-1126,102,a-1126,1126,2026-05-04 20:59:23+00:00,04/05/2026 20:59 UTC,Diario do Rio,diariodorio.com,Forças de Segurança reduzem ocorrências em 52% no “Todo mundo no Rio”,783,Forças de Segurança reduzem ocorrências em 52% no “Todo mundo no Rio”,criminalidade; policiamento; seguranca,positivo,1.0,0.9,"A notícia destaca uma redução significativa nas ocorrências de criminalidade durante um grande evento, evidenciando a eficácia do programa Segurança Presente e a integração de tecnologia e policiamento, o que gera uma percepção positiva sobre a segurança pública.",gpt-4o-mini,2026-05-04,2026-05,2026-05-04 20:59:23+00:00,9
a-1692,96,a-1692,1692,2026-05-05 00:17:36+00:00,05/05/2026 00:17 UTC,Agenda do Poder,agendadopoder.com.br,"Segurança Presente continua, diz Eduardo Paes em vídeo ao rebater fake news",774,Segurança Presente diminui número de PMs em unidades para expandir áreas,seguranca; seguranca_presente,positivo,1.0,0.8,"A notícia retrata a continuidade e ampliação do programa Segurança Presente, destacando resultados positivos anteriores e a intenção de retomar um modelo de gestão técnica e profissional, o que sugere uma percepção pública favorável ao programa.",gpt-4o-mini,2026-05-05,2026-05,2026-05-05 00:17:36+00:00,2
a-1691,83,a-1691,1691,2026-05-05 10:27:01+00:00,05/05/2026 10:27 UTC,Agenda do Poder,agendadopoder.com.br,Documentos internos apontam que expansão do programa Segurança Presente ocorria por indicação de políticos,759,Relatório do governo mostra que expansão do Segurança Presente foi guiada por indicação de deputados do PL - CBN,programa_seguranca_presente; seguranca; seguranca_presente,negativo,-1.0,0.8,"A notícia destaca a expansão do programa Segurança Presente associada a indicações políticas, o que sugere falta de transparência e possíveis interesses políticos em vez de uma abordagem focada na segurança pública. Além disso, menciona a necessidade de auditoria e mudança de gestão, o que indica problemas na execução do programa.",gpt-4o-mini,2026-05-05,2026-05,2026-05-05 10:27:01+00:00,11
a-1574,38,a-1574,1574,2026-05-05 12:34:14+00:00,05/05/2026 12:34 UTC,Tempo Real RJ,temporealrj.com,Auditoria revela planos para 28 novos polos do Segurança Presente em 2026; endereços foram recomendados por deputados,798,Búzios ganha primeira base do Segurança Presente e vira a 62ª unidade do programa no estado,seguranca; seguranca_presente,negativo,-1.0,0.8,"A auditoria revelou indícios de fraudes no programa Segurança Presente e a escolha dos novos polos parece estar mais relacionada a interesses políticos do que a necessidades reais de segurança, o que gera desconfiança e uma percepção negativa sobre a gestão do programa.",gpt-4o-mini,2026-05-05,2026-05,2026-05-05 12:34:14+00:00,7
a-4463,87,a-4463,4463,2026-05-05 12:59:49+00:00,05/05/2026 12:59 UTC,Tempo Real RJ,temporealrj.com,Pente-fino: Casa Civil exonera quase 100 servidores estaduais do Rio em um único dia,3401,Pente-fino: Casa Civil exonera quase 100 servidores estaduais do Rio em um único dia,seguranca; seguranca_presente,n/a,,0.5,"A notícia não aborda diretamente o programa Segurança Presente, focando em exonerações de servidores estaduais.",gpt-4o-mini,2026-05-05,2026-05,2026-05-05 12:59:49+00:00,11
a-1125,85,a-1125,1125,2026-05-05 13:38:59+00:00,05/05/2026 13:38 UTC,Diario do Rio,diariodorio.com,Segurança Presente: Governo do RJ planeja implementar quase 30 novas bases em 2026,782,Segurança Presente: Governo do RJ planeja implementar quase 30 novas bases em 2026,seguranca; seguranca_presente,positivo,1.0,0.7,"A notícia destaca a expansão do programa Segurança Presente com a implementação de novas bases e a transferência de comando para a Polícia Militar, o que pode indicar uma busca por maior eficácia operacional e uma gestão mais técnica, afastando a politização do programa. Além disso, há um reconhecimento de que a mudança pode melhorar a entrega do policiamento, o que é visto de forma positiva.",gpt-4o-mini,2026-05-05,2026-05,2026-05-05 13:38:59+00:00,11
