recordKey,jsonIndex,id,articleId,publishedAt,publishedDisplay,sourceName,sourceHost,title,storyId,storyTitle,targetKeys,label,sentiment_score,grau_ambiguidade,reason,evidencia_sentimento,evento,evento_chave,evento_id,tipo_evento,local,data_evento,descricao_curta,evidencia_evento,model,month
a-1164,344,a-1164,1164,2026-01-13 12:48:15+00:00,13/01/2026 12:48 UTC,Diario do Rio,diariodorio.com,Mulher é flagrada furtando crucifixo de bronze em igreja tradicional de Niterói,811,Mulher é flagrada furtando crucifixo de bronze em igreja tradicional de Niterói,crime; seguranca,n/a,,baixo,"A notícia não avalia a atuação do programa Segurança Presente, apenas relata um crime.",,Furto de crucifixo na Igreja de Nossa Senhora da Conceição em Niterói,furto-crucifixo-igreja-nossa-senhora-da-conceicao-niteroi-2026,furto-crucifixo-igreja-nossa-senhora-da-conceicao-niteroi-2026,violencia/crime,"Igreja de Nossa Senhora da Conceição, Niterói",2026-01-09,Mulher é flagrada furtando crucifixo em igreja tradicional de Niterói.,Câmeras registraram o crime na Igreja de Nossa Senhora da Conceição.,gpt-4o-mini,2026-01
a-1750,342,a-1750,1750,2026-01-13 17:05:51+00:00,13/01/2026 17:05 UTC,Agenda do Poder,agendadopoder.com.br,Castro amplia gratificação paga a policiais da reserva; veja os valores,1120,Governo estadual do Rio aumenta valor da gratificação para policiais da reserva que atuam em programa de serviço voluntário,seguranca; seguranca_presente,positivo,1.0,baixo,"A notícia retrata um aumento na gratificação para policiais da reserva, o que é uma medida favorável ao programa Segurança Presente.",Os novos valores terão efeito retroativo e beneficiam policiais e bombeiros da reserva que atuam em programas como o Segurança Presente.,Ampliação da gratificação para policiais da reserva no Programa de Estímulo Operacional (PEOp),ampliacao-gratificacao-policiais-reserva-peop-2026,ampliacao-gratificacao-policiais-reserva-peop-2026,gestao/administracao,Rio de Janeiro,2026-01-13,"O governador Cláudio Castro reajusta a gratificação para policiais da reserva que atuam no PEOp, beneficiando a segurança pública.","O governador Cláudio Castro publicou um decreto que reajusta os valores pagos a policiais civis, militares e bombeiros da reserva.",gpt-4o-mini,2026-01
a-1749,340,a-1749,1749,2026-01-13 17:34:18+00:00,13/01/2026 17:34 UTC,Agenda do Poder,agendadopoder.com.br,Deputado alerta para falhas no plano de segurança e pede reforço da ‘Operação Verão’ na Barra e no Recreio,1040,Deputado e vereador criam novo plano de segurança para Tijuca,seguranca,negativo,-1.0,baixo,A notícia destaca falhas no plano de segurança e a exclusão de áreas com grande fluxo turístico do reforço policial.,A exclusão causa apreensão diante do aumento significativo do fluxo de banhistas e turistas.,Pedido de reforço da 'Operação Verão' na Barra e Recreio,reforco-operacao-verao-barra-recreio-2026,reforco-operacao-verao-barra-recreio-2026,gestao/administracao,"Barra da Tijuca e Recreio dos Bandeirantes, Rio de Janeiro",2026-01-13,Deputado solicita reforço da 'Operação Verão' devido a falhas no plano de segurança nas praias.,Caiado solicita que essas regiões passem a receber reforço imediato já nos próximos fins de semana de janeiro.,gpt-4o-mini,2026-01
a-1105,336,a-1105,1105,2026-01-15 08:00:00+00:00,15/01/2026 08:00 UTC,Google News,riodasostras.rj.gov.br,Reunião define ação integrada entre forças de segurança no Sesc Verão - PMRO - Rio das Ostras,752,Rio das Ostras inaugura Base de Segurança e áreas revitalizadas - PMRO - Rio das Ostras,seguranca; seguranca_presente,positivo,1.0,baixo,"A notícia retrata uma ação integrada entre forças de segurança para garantir proteção durante um evento, o que é visto de forma positiva.",A integração operacional tem como garantir proteção aos moradores e turistas.,Ação integrada de segurança no Sesc Verão 2026,acao-integrada-seguranca-sesc-verao-2026,acao-integrada-seguranca-sesc-verao-2026,gestao/administracao,Rio das Ostras,2026-01-13,Reunião define esquema de segurança para o Sesc Verão 2026 com a participação do Segurança Presente.,"Uma reunião realizada nesta terça-feira, dia 13, na Secretaria de Segurança Pública, definiu o esquema de segurança.",gpt-4o-mini,2026-01
a-1748,334,a-1748,1748,2026-01-17 12:46:36+00:00,17/01/2026 12:46 UTC,Agenda do Poder,agendadopoder.com.br,Sargento da PM de folga morre baleado ao reagir a assalto em Duque de Caxias,1205,Sargento da PM de folga morre baleado ao reagir a assalto em Duque de Caxias,assalto; programa_seguranca_presente; seguranca; seguranca_presente,muito negativo,-2.0,baixo,"A notícia retrata a morte de um sargento da PM ao reagir a um assalto, evidenciando a violência e a insegurança na região.","O PM acabou atingido durante a ação e chegou a ser socorrido ao Hospital, mas não resistiu aos ferimentos.",Morte do sargento Bruno Dantas de Souza em Duque de Caxias,morte-sargento-bruno-dantas-duque-de-caxias-2026,morte-sargento-bruno-dantas-duque-de-caxias-2026,violencia/crime,Duque de Caxias,2026-01-16,Sargento da PM é morto ao reagir a assalto em Duque de Caxias.,"O 3° sargento da Polícia Militar Bruno Dantas de Souza, de 37 anos, foi morto a tiros ao tentar reagir a uma tentativa de assalto.",gpt-4o-mini,2026-01
a-1057,132,a-1057,1057,2026-01-18 08:00:00+00:00,18/01/2026 08:00 UTC,Google News,pmsfi.rj.gov.br,São Francisco de Itabapoana vai receber base do programa Segurança Presente - Prefeitura Municipal de São Francisco de Itabapoana,750,Contêineres do programa Segurança Presente chegam a Búzios neste sábado - Prefeitura Municipal de Armação dos Búzios,programa_seguranca_presente; seguranca; seguranca_presente,positivo,1.0,baixo,"A notícia informa sobre a instalação de uma base do programa Segurança Presente, o que é um avanço na segurança local.",A notícia informa sobre a instalação de uma base do programa Segurança Presente.,Instalação de base do programa Segurança Presente em São Francisco de Itabapoana,instalacao-base-seguranca-presente-sao-francisco-de-itabapoana,instalacao-base-seguranca-presente-sao-francisco-de-itabapoana,inauguracao/expansao,São Francisco de Itabapoana,,São Francisco de Itabapoana receberá uma nova base do programa Segurança Presente.,São Francisco de Itabapoana vai receber base do programa Segurança Presente.,gpt-4o-mini,2026-01
a-1747,333,a-1747,1747,2026-01-18 09:32:27+00:00,18/01/2026 09:32 UTC,Agenda do Poder,agendadopoder.com.br,Disque Denúncia lança cartaz para identificar assassinos de PM,1204,Disque Denúncia lança cartaz para identificar assassinos de PM,assalto,muito negativo,-2.0,baixo,"A notícia retrata a morte de um policial, evidenciando a violência e a insegurança enfrentadas pelos agentes do programa.",O sargento foi baleado após reagir a uma tentativa de assalto e não resistiu aos ferimentos.,Lançamento de cartaz para identificar assassinos do sargento PM Bruno Dantas de Sousa,lancamento-cartaz-identificacao-assassinos-pm-bruno-dantas-2026,lancamento-cartaz-identificacao-assassinos-pm-bruno-dantas-2026,denuncia/irregularidade,Duque de Caxias,2026-01-18,Disque Denúncia lança cartaz para ajudar a identificar os assassinos do sargento PM Bruno Dantas de Sousa.,O Disque Denúncia divulgou um cartaz com o título 'Quem Matou?' para auxiliar nas investigações.,gpt-4o-mini,2026-01
a-1597,332,a-1597,1597,2026-01-20 11:00:00+00:00,20/01/2026 11:00 UTC,Tempo Real RJ,temporealrj.com,"Secretaria estadual de Governo contrata a Cesgranrio, sem licitação e por quase R$ 50 milhões, para avaliar o Segurança Presente",1119,"Secretaria estadual de Governo contrata a Cesgranrio, sem licitação e por quase R$ 50 milhões, para avaliar o Segurança Presente",operacao_seguranca_presente; seguranca; seguranca_presente,negativo,-1.0,baixo,A contratação sem licitação e o alto valor do contrato geram críticas e desconfiança em relação à gestão do programa.,A contratação sem licitação e por quase R$ 50 milhões gera desconfiança.,Contratação da Fundação Cesgranrio para avaliar o Segurança Presente,contratacao-fundacao-cesgranrio-avaliacao-seguranca-presente-2025,contratacao-fundacao-cesgranrio-avaliacao-seguranca-presente-2025,gestao/administracao,Rio de Janeiro,2025-12-23,Governo do Rio contrata a Cesgranrio por quase R$ 50 milhões para avaliar o programa Segurança Presente sem licitação.,O contrato foi assinado em 23 de dezembro de 2025.,gpt-4o-mini,2026-01
a-1596,331,a-1596,1596,2026-01-25 15:17:07+00:00,25/01/2026 15:17 UTC,Tempo Real RJ,temporealrj.com,Justiça decreta prisão preventiva de homem que agrediu funcionária em tentativa de roubo a sorveteria em Nova Iguaçu,1118,Justiça decreta prisão preventiva de homem que agrediu funcionária em tentativa de roubo a sorveteria em Nova Iguaçu,roubo; seguranca,positivo,1.0,baixo,"A notícia destaca a prisão preventiva do agressor, evidenciando a atuação efetiva da polícia e do Ministério Público.","A atuação foi do Núcleo de Atuação perante a Central de Audiência de Custódia, que sustentou a necessidade da manutenção da prisão diante da violência.",Prisão preventiva de homem por tentativa de roubo e agressão em Nova Iguaçu,prisao-preventiva-homem-tentativa-roubo-agressao-nova-iguacu-2026,prisao-preventiva-homem-tentativa-roubo-agressao-nova-iguacu-2026,prisao/apreensao,Nova Iguaçu,2026-01-22,Homem é preso preventivamente após agredir funcionária durante tentativa de roubo a sorveteria.,"A Justiça do Rio converteu em prisão preventiva a detenção de Carlos Henrique Nunes Ramos, acusado de tentar roubar uma sorveteria.",gpt-4o-mini,2026-01
a-1746,326,a-1746,1746,2026-01-25 17:08:09+00:00,25/01/2026 17:08 UTC,Agenda do Poder,agendadopoder.com.br,Vídeo: homem é preso por série de furtos em Niterói,1203,Vídeo: homem é preso por série de furtos em Niterói,furto; programa_seguranca_presente; seguranca; seguranca_presente,positivo,1.0,baixo,"A notícia destaca a prisão de um ladrão por agentes do Segurança Presente, evidenciando a efetividade do programa na captura de criminosos.","Agentes do programa Segurança Presente Niterói, prenderam, na madrugada deste sábado (24), um homem suspeito de praticar furtos.","Prisão de homem por furtos em Icaraí, Niterói",prisao-homem-furtos-icarai-niteroi-2026,prisao-homem-furtos-icarai-niteroi-2026,prisao/apreensao,"Icaraí, Niterói",2026-01-24,Homem é preso por agentes do Segurança Presente após furtos em Icaraí.,A ação ocorreu horas depois de o suspeito furtar cerca de R$ 400 de um estabelecimento comercial.,gpt-4o-mini,2026-01
a-1163,4,a-1163,1163,2026-01-26 20:57:30+00:00,26/01/2026 20:57 UTC,Diario do Rio,diariodorio.com,Agentes do Segurança Presente são flagrados dormindo em Viatura no Centro do Rio,765,Base do Segurança Presente é inaugurada no entorno do Aeroporto Internacional do Galeão,operacao_seguranca_presente; seguranca; seguranca_presente,negativo,-1.0,baixo,"A notícia retrata uma falha na atuação dos agentes do Segurança Presente, que foram flagrados dormindo em viatura.",Agentes do Segurança Presente foram flagrados dormindo dentro de uma viatura.,Agentes do Segurança Presente flagrados dormindo em viatura na Central do Brasil,agentes-seguranca-presente-flagrados-dormindo-viatura-central-do-brasil-2026,agentes-seguranca-presente-flagrados-dormindo-viatura-central-do-brasil-2026,denuncia/irregularidade,Centro do Rio,2026-01-26,Agentes do Segurança Presente foram flagrados dormindo em viatura na Central do Brasil.,Um vídeo que circula pelas redes sociais mostra dois agentes da Operação Segurança Presente dormindo dentro de uma viatura.,gpt-4o-mini,2026-01
a-1744,322,a-1744,1744,2026-01-27 01:30:30+00:00,27/01/2026 01:30 UTC,Agenda do Poder,agendadopoder.com.br,Vídeo mostra policiais do Segurança Presente dormindo em viatura,1000,"Com reforço de 150 policiais, Segurança Presente é ampliado em São Gonçalo",programa_seguranca_presente; seguranca; seguranca_presente,negativo,-1.0,baixo,"A notícia retrata policiais do Segurança Presente dormindo em viatura durante o horário de serviço, o que indica uma falha na atuação.",Um vídeo que circula nas redes sociais mostra policiais do programa Segurança Presente dormindo dentro de uma viatura durante o horário de serviço.,Policiais do Segurança Presente flagrados dormindo em viatura,policiais-seguranca-presente-dormindo-viatura-2026,policiais-seguranca-presente-dormindo-viatura-2026,denuncia/irregularidade,Centro do Rio,2026-01-26,Vídeo mostra policiais do Segurança Presente dormindo em viatura durante o expediente.,A secretaria de Governo informou que os agentes estavam em horário de expediente e foram encaminhados de volta à base.,gpt-4o-mini,2026-01
a-1864,2,a-1864,1864,2026-01-27 14:03:50+00:00,27/01/2026 14:03 UTC,Veja Rio,vejario.abril.com.br,Soninho bom: agentes do Segurança Presente são flagrados dormindo em viatura,765,Base do Segurança Presente é inaugurada no entorno do Aeroporto Internacional do Galeão,seguranca; seguranca_presente,negativo,-1.0,baixo,"A notícia retrata uma falha na atuação dos agentes do Segurança Presente, que foram flagrados dormindo em viatura durante o expediente.",Agentes da operação Segurança Presente dormindo dentro de uma viatura próxima à Central do Brasil.,Agentes do Segurança Presente flagrados dormindo em viatura,agentes-seguranca-presente-flagrados-dormindo-viatura-2026,agentes-seguranca-presente-flagrados-dormindo-viatura-2026,denuncia/irregularidade,"Central do Brasil, Rio de Janeiro",2026-01-26,Agentes do Segurança Presente foram flagrados dormindo em viatura durante o trabalho.,A Corregedoria Interna da corporação instaurou um procedimento para apurar as circunstâncias do fato.,gpt-4o-mini,2026-01
a-1033,163,a-1033,1033,2026-01-28 14:37:38+00:00,28/01/2026 14:37 UTC,Google News,voltaredonda.rj.gov.br,Volta Redonda: visita técnica marca avanço na implantação da 'Operação Segurança Presente' no Retiro - Prefeitura de Volta Redonda,753,"Praça Eliaquim Batista, no Centro, ganhará nova base da Operação Segurança Presente - Prefeitura de Belford Roxo",operacao_seguranca_presente; policiamento; seguranca; seguranca_presente,positivo,1.0,baixo,"A notícia destaca a expansão da Operação Segurança Presente, com apoio institucional e melhorias na segurança pública.",A expansão do Segurança Presente traz mais qualidade de vida a essa populosa região da cidade.,"Implantação da Operação Segurança Presente no Retiro, Volta Redonda",implantacao-operacao-seguranca-presente-retiro-2026,implantacao-operacao-seguranca-presente-retiro-2026,inauguracao/expansao,"Volta Redonda, RJ",2026-01-28,"Visita técnica marca avanço na implantação da Operação Segurança Presente no Retiro, visando aumentar a segurança na região.",A visita técnica serviu para o início do planejamento operacional e parabenizou os investimentos feitos na segurança pública.,gpt-4o-mini,2026-01
